"source_id","source_type","source_title","relation_type","target_id","target_type","target_title","note","source_file","target_file","status"
"OPI-HAR-A2-01","观点单元","""基准测试很少孤立地衡量模型（Benchmarks rarely measure AI model…""","证明","CON-prompt","概念单元","""提示""","""这条观点用到了「提示」""","02-内容单元库/观点单元/OPI-HAR-A2-01_基准测试很少孤立地衡量模型（Benchmarks rarely measure AI model….md","02-内容单元库/概念单元/CON-prompt_提示.md","有效"
"OPI-HAR-A2-02","观点单元","""在 ARC-AGI-3 上，OpenAI 把自己在 ChatGPT 和 Codex 里已经在用的…""","回应","QST-HAR-A2","问题单元","""只改两个 API 设置，OpenAI 把 ARC-AGI-3 成绩提到三倍""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-HAR-A2-02_在 ARC-AGI-3 上，OpenAI 把自己在 ChatGPT 和 Codex 里已经在用的….md","02-内容单元库/问题单元/QST-HAR-A2_只改两个 API 设置，OpenAI 把 ARC-AGI-3 成绩提到三倍.md","有效"
"OPI-HAR-A2-02","观点单元","""在 ARC-AGI-3 上，OpenAI 把自己在 ChatGPT 和 Codex 里已经在用的…""","证明","CON-context","概念单元","""上下文""","""这条观点用到了「上下文」""","02-内容单元库/观点单元/OPI-HAR-A2-02_在 ARC-AGI-3 上，OpenAI 把自己在 ChatGPT 和 Codex 里已经在用的….md","02-内容单元库/概念单元/CON-context_上下文.md","有效"
"OPI-HAR-A2-02","观点单元","""在 ARC-AGI-3 上，OpenAI 把自己在 ChatGPT 和 Codex 里已经在用的…""","证明","CON-context-compaction","概念单元","""上下文压缩""","""这条观点用到了「上下文压缩」""","02-内容单元库/观点单元/OPI-HAR-A2-02_在 ARC-AGI-3 上，OpenAI 把自己在 ChatGPT 和 Codex 里已经在用的….md","02-内容单元库/概念单元/CON-context-compaction_上下文压缩.md","有效"
"OPI-HAR-A2-03","观点单元","""关键数字：官方 harness 下 GPT-5.6 Sol 得 13.3%，开启两项设置后得 3…""","回应","QST-HAR-A2","问题单元","""只改两个 API 设置，OpenAI 把 ARC-AGI-3 成绩提到三倍""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-HAR-A2-03_关键数字：官方 harness 下 GPT-5.6 Sol 得 13.3%，开启两项设置后得 3….md","02-内容单元库/问题单元/QST-HAR-A2_只改两个 API 设置，OpenAI 把 ARC-AGI-3 成绩提到三倍.md","有效"
"OPI-HAR-A2-04","观点单元","""做模型比较要挑用了这些设置的 eval，因为它们更接近真实使用。""","回应","QST-HAR-A2","问题单元","""只改两个 API 设置，OpenAI 把 ARC-AGI-3 成绩提到三倍""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-HAR-A2-04_做模型比较要挑用了这些设置的 eval，因为它们更接近真实使用。.md","02-内容单元库/问题单元/QST-HAR-A2_只改两个 API 设置，OpenAI 把 ARC-AGI-3 成绩提到三倍.md","有效"
"QST-agent","问题单元","""能不能讲清「AI Agent」""","解释","CON-agent","概念单元","""AI Agent""","""这个问题用来检验「AI Agent」是否真的讲明白了""","02-内容单元库/问题单元/QST-agent_能不能讲清「AI Agent」.md","02-内容单元库/概念单元/CON-agent_AI Agent.md","有效"
"QST-agent-action-space","问题单元","""能不能讲清「Agent 行动空间」""","解释","CON-agent-action-space","概念单元","""Agent 行动空间""","""这个问题用来检验「Agent 行动空间」是否真的讲明白了""","02-内容单元库/问题单元/QST-agent-action-space_能不能讲清「Agent 行动空间」.md","02-内容单元库/概念单元/CON-agent-action-space_Agent 行动空间.md","有效"
"QST-agent-cli-runtime","问题单元","""能不能讲清「Agent CLI 运行时」""","解释","CON-agent-cli-runtime","概念单元","""Agent CLI 运行时""","""这个问题用来检验「Agent CLI 运行时」是否真的讲明白了""","02-内容单元库/问题单元/QST-agent-cli-runtime_能不能讲清「Agent CLI 运行时」.md","02-内容单元库/概念单元/CON-agent-cli-runtime_Agent CLI 运行时.md","有效"
"QST-agent-elicitation","问题单元","""能不能讲清「Agent 信息引出」""","解释","CON-agent-elicitation","概念单元","""Agent 信息引出""","""这个问题用来检验「Agent 信息引出」是否真的讲明白了""","02-内容单元库/问题单元/QST-agent-elicitation_能不能讲清「Agent 信息引出」.md","02-内容单元库/概念单元/CON-agent-elicitation_Agent 信息引出.md","有效"
"QST-agent-handoff","问题单元","""能不能讲清「Agent 交接」""","解释","CON-agent-handoff","概念单元","""Agent 交接""","""这个问题用来检验「Agent 交接」是否真的讲明白了""","02-内容单元库/问题单元/QST-agent-handoff_能不能讲清「Agent 交接」.md","02-内容单元库/概念单元/CON-agent-handoff_Agent 交接.md","有效"
"QST-agent-harness","问题单元","""能不能讲清「Agent Harness」""","解释","CON-agent-harness","概念单元","""Agent Harness""","""这个问题用来检验「Agent Harness」是否真的讲明白了""","02-内容单元库/问题单元/QST-agent-harness_能不能讲清「Agent Harness」.md","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","有效"
"QST-agent-lifecycle","问题单元","""能不能讲清「Agent 生命周期」""","解释","CON-agent-lifecycle","概念单元","""Agent 生命周期""","""这个问题用来检验「Agent 生命周期」是否真的讲明白了""","02-内容单元库/问题单元/QST-agent-lifecycle_能不能讲清「Agent 生命周期」.md","02-内容单元库/概念单元/CON-agent-lifecycle_Agent 生命周期.md","有效"
"QST-agent-loop","问题单元","""能不能讲清「Agent 循环」""","解释","CON-agent-loop","概念单元","""Agent 循环""","""这个问题用来检验「Agent 循环」是否真的讲明白了""","02-内容单元库/问题单元/QST-agent-loop_能不能讲清「Agent 循环」.md","02-内容单元库/概念单元/CON-agent-loop_Agent 循环.md","有效"
"QST-agent-session-management","问题单元","""能不能讲清「Agent 会话管理」""","解释","CON-agent-session-management","概念单元","""Agent 会话管理""","""这个问题用来检验「Agent 会话管理」是否真的讲明白了""","02-内容单元库/问题单元/QST-agent-session-management_能不能讲清「Agent 会话管理」.md","02-内容单元库/概念单元/CON-agent-session-management_Agent 会话管理.md","有效"
"QST-agent-stop-conditions","问题单元","""能不能讲清「Agent 终止条件」""","解释","CON-agent-stop-conditions","概念单元","""Agent 终止条件""","""这个问题用来检验「Agent 终止条件」是否真的讲明白了""","02-内容单元库/问题单元/QST-agent-stop-conditions_能不能讲清「Agent 终止条件」.md","02-内容单元库/概念单元/CON-agent-stop-conditions_Agent 终止条件.md","有效"
"QST-agent-tool-contract","问题单元","""能不能讲清「Agent 工具契约」""","解释","CON-agent-tool-contract","概念单元","""Agent 工具契约""","""这个问题用来检验「Agent 工具契约」是否真的讲明白了""","02-内容单元库/问题单元/QST-agent-tool-contract_能不能讲清「Agent 工具契约」.md","02-内容单元库/概念单元/CON-agent-tool-contract_Agent 工具契约.md","有效"
"QST-attention-budget","问题单元","""能不能讲清「注意力预算」""","解释","CON-attention-budget","概念单元","""注意力预算""","""这个问题用来检验「注意力预算」是否真的讲明白了""","02-内容单元库/问题单元/QST-attention-budget_能不能讲清「注意力预算」.md","02-内容单元库/概念单元/CON-attention-budget_注意力预算.md","有效"
"QST-bounded-context","问题单元","""能不能讲清「限界上下文」""","解释","CON-bounded-context","概念单元","""限界上下文""","""这个问题用来检验「限界上下文」是否真的讲明白了""","02-内容单元库/问题单元/QST-bounded-context_能不能讲清「限界上下文」.md","02-内容单元库/概念单元/CON-bounded-context_限界上下文.md","有效"
"QST-browsing-loop","问题单元","""能不能讲清「浏览循环」""","解释","CON-browsing-loop","概念单元","""浏览循环""","""这个问题用来检验「浏览循环」是否真的讲明白了""","02-内容单元库/问题单元/QST-browsing-loop_能不能讲清「浏览循环」.md","02-内容单元库/概念单元/CON-browsing-loop_浏览循环.md","有效"
"QST-change-impact-analysis","问题单元","""能不能讲清「变更影响分析」""","解释","CON-change-impact-analysis","概念单元","""变更影响分析""","""这个问题用来检验「变更影响分析」是否真的讲明白了""","02-内容单元库/问题单元/QST-change-impact-analysis_能不能讲清「变更影响分析」.md","02-内容单元库/概念单元/CON-change-impact-analysis_变更影响分析.md","有效"
"QST-chat-template","问题单元","""能不能讲清「聊天模板」""","解释","CON-chat-template","概念单元","""聊天模板""","""这个问题用来检验「聊天模板」是否真的讲明白了""","02-内容单元库/问题单元/QST-chat-template_能不能讲清「聊天模板」.md","02-内容单元库/概念单元/CON-chat-template_聊天模板.md","有效"
"QST-code-execution","问题单元","""能不能讲清「代码执行」""","解释","CON-code-execution","概念单元","""代码执行""","""这个问题用来检验「代码执行」是否真的讲明白了""","02-内容单元库/问题单元/QST-code-execution_能不能讲清「代码执行」.md","02-内容单元库/概念单元/CON-code-execution_代码执行.md","有效"
"QST-context","问题单元","""能不能讲清「上下文」""","解释","CON-context","概念单元","""上下文""","""这个问题用来检验「上下文」是否真的讲明白了""","02-内容单元库/问题单元/QST-context_能不能讲清「上下文」.md","02-内容单元库/概念单元/CON-context_上下文.md","有效"
"QST-context-compaction","问题单元","""能不能讲清「上下文压缩」""","解释","CON-context-compaction","概念单元","""上下文压缩""","""这个问题用来检验「上下文压缩」是否真的讲明白了""","02-内容单元库/问题单元/QST-context-compaction_能不能讲清「上下文压缩」.md","02-内容单元库/概念单元/CON-context-compaction_上下文压缩.md","有效"
"QST-context-engineering","问题单元","""能不能讲清「上下文工程」""","解释","CON-context-engineering","概念单元","""上下文工程""","""这个问题用来检验「上下文工程」是否真的讲明白了""","02-内容单元库/问题单元/QST-context-engineering_能不能讲清「上下文工程」.md","02-内容单元库/概念单元/CON-context-engineering_上下文工程.md","有效"
"QST-context-rot","问题单元","""能不能讲清「上下文腐烂」""","解释","CON-context-rot","概念单元","""上下文腐烂""","""这个问题用来检验「上下文腐烂」是否真的讲明白了""","02-内容单元库/问题单元/QST-context-rot_能不能讲清「上下文腐烂」.md","02-内容单元库/概念单元/CON-context-rot_上下文腐烂.md","有效"
"QST-context-selection","问题单元","""能不能讲清「上下文选择」""","解释","CON-context-selection","概念单元","""上下文选择""","""这个问题用来检验「上下文选择」是否真的讲明白了""","02-内容单元库/问题单元/QST-context-selection_能不能讲清「上下文选择」.md","02-内容单元库/概念单元/CON-context-selection_上下文选择.md","有效"
"QST-context-window","问题单元","""能不能讲清「上下文窗口」""","解释","CON-context-window","概念单元","""上下文窗口""","""这个问题用来检验「上下文窗口」是否真的讲明白了""","02-内容单元库/问题单元/QST-context-window_能不能讲清「上下文窗口」.md","02-内容单元库/概念单元/CON-context-window_上下文窗口.md","有效"
"QST-CTX-17","问题单元","""提示词缓存不是小优化，而是 agent 成本结构的关键变量""","解释","CON-prompt","概念单元","""提示""","""本篇导读提到这个概念""","02-内容单元库/问题单元/QST-CTX-17_提示词缓存不是小优化，而是 agent 成本结构的关键变量.md","02-内容单元库/概念单元/CON-prompt_提示.md","有效"
"QST-CTX-17","问题单元","""提示词缓存不是小优化，而是 agent 成本结构的关键变量""","解释","CON-prompt-caching","概念单元","""提示词缓存""","""本篇导读提到这个概念""","02-内容单元库/问题单元/QST-CTX-17_提示词缓存不是小优化，而是 agent 成本结构的关键变量.md","02-内容单元库/概念单元/CON-prompt-caching_提示词缓存.md","有效"
"QST-CTX-20","问题单元","""Opus 5 系统提示词全文流出：一份近两万字的 agent 行为说明书""","解释","CON-prompt","概念单元","""提示""","""本篇导读提到这个概念""","02-内容单元库/问题单元/QST-CTX-20_Opus 5 系统提示词全文流出：一份近两万字的 agent 行为说明书.md","02-内容单元库/概念单元/CON-prompt_提示.md","有效"
"QST-CTX-20","问题单元","""Opus 5 系统提示词全文流出：一份近两万字的 agent 行为说明书""","解释","CON-system-prompt","概念单元","""系统提示""","""本篇导读提到这个概念""","02-内容单元库/问题单元/QST-CTX-20_Opus 5 系统提示词全文流出：一份近两万字的 agent 行为说明书.md","02-内容单元库/概念单元/CON-system-prompt_系统提示.md","有效"
"QST-CTX-21","问题单元","""Claude 5 世代的上下文工程，规则变了""","解释","CON-context","概念单元","""上下文""","""本篇导读提到这个概念""","02-内容单元库/问题单元/QST-CTX-21_Claude 5 世代的上下文工程，规则变了.md","02-内容单元库/概念单元/CON-context_上下文.md","有效"
"QST-CTX-21","问题单元","""Claude 5 世代的上下文工程，规则变了""","解释","CON-context-engineering","概念单元","""上下文工程""","""本篇导读提到这个概念""","02-内容单元库/问题单元/QST-CTX-21_Claude 5 世代的上下文工程，规则变了.md","02-内容单元库/概念单元/CON-context-engineering_上下文工程.md","有效"
"QST-CTX-24","问题单元","""AI 的新技能不是提示词，而是上下文工程""","解释","CON-context","概念单元","""上下文""","""本篇导读提到这个概念""","02-内容单元库/问题单元/QST-CTX-24_AI 的新技能不是提示词，而是上下文工程.md","02-内容单元库/概念单元/CON-context_上下文.md","有效"
"QST-CTX-24","问题单元","""AI 的新技能不是提示词，而是上下文工程""","解释","CON-context-engineering","概念单元","""上下文工程""","""本篇导读提到这个概念""","02-内容单元库/问题单元/QST-CTX-24_AI 的新技能不是提示词，而是上下文工程.md","02-内容单元库/概念单元/CON-context-engineering_上下文工程.md","有效"
"QST-CTX-25","问题单元","""上下文工程：AI 时代的核心能力""","解释","CON-context","概念单元","""上下文""","""本篇导读提到这个概念""","02-内容单元库/问题单元/QST-CTX-25_上下文工程：AI 时代的核心能力.md","02-内容单元库/概念单元/CON-context_上下文.md","有效"
"QST-CTX-25","问题单元","""上下文工程：AI 时代的核心能力""","解释","CON-context-engineering","概念单元","""上下文工程""","""本篇导读提到这个概念""","02-内容单元库/问题单元/QST-CTX-25_上下文工程：AI 时代的核心能力.md","02-内容单元库/概念单元/CON-context-engineering_上下文工程.md","有效"
"QST-durable-execution","问题单元","""能不能讲清「持久化执行」""","解释","CON-durable-execution","概念单元","""持久化执行""","""这个问题用来检验「持久化执行」是否真的讲明白了""","02-内容单元库/问题单元/QST-durable-execution_能不能讲清「持久化执行」.md","02-内容单元库/概念单元/CON-durable-execution_持久化执行.md","有效"
"QST-dynamic-context-assembly","问题单元","""能不能讲清「动态上下文装配」""","解释","CON-dynamic-context-assembly","概念单元","""动态上下文装配""","""这个问题用来检验「动态上下文装配」是否真的讲明白了""","02-内容单元库/问题单元/QST-dynamic-context-assembly_能不能讲清「动态上下文装配」.md","02-内容单元库/概念单元/CON-dynamic-context-assembly_动态上下文装配.md","有效"
"QST-error-handling","问题单元","""能不能讲清「错误处理」""","解释","CON-error-handling","概念单元","""错误处理""","""这个问题用来检验「错误处理」是否真的讲明白了""","02-内容单元库/问题单元/QST-error-handling_能不能讲清「错误处理」.md","02-内容单元库/概念单元/CON-error-handling_错误处理.md","有效"
"QST-event-driven-agent-automation","问题单元","""能不能讲清「事件驱动的 Agent 自动化」""","解释","CON-event-driven-agent-automation","概念单元","""事件驱动的 Agent 自动化""","""这个问题用来检验「事件驱动的 Agent 自动化」是否真的讲明白了""","02-内容单元库/问题单元/QST-event-driven-agent-automation_能不能讲清「事件驱动的 Agent 自动化」.md","02-内容单元库/概念单元/CON-event-driven-agent-automation_事件驱动的 Agent 自动化.md","有效"
"QST-filesystem-workspace","问题单元","""能不能讲清「文件系统工作区」""","解释","CON-filesystem-workspace","概念单元","""文件系统工作区""","""这个问题用来检验「文件系统工作区」是否真的讲明白了""","02-内容单元库/问题单元/QST-filesystem-workspace_能不能讲清「文件系统工作区」.md","02-内容单元库/概念单元/CON-filesystem-workspace_文件系统工作区.md","有效"
"QST-guardrails","问题单元","""能不能讲清「护栏」""","解释","CON-guardrails","概念单元","""护栏""","""这个问题用来检验「护栏」是否真的讲明白了""","02-内容单元库/问题单元/QST-guardrails_能不能讲清「护栏」.md","02-内容单元库/概念单元/CON-guardrails_护栏.md","有效"
"QST-HAR-11","问题单元","""OpenAI Agents SDK 下一代演进：原生沙箱 + 模型原生 harness""","解释","CON-tool","概念单元","""工具""","""本篇导读提到这个概念""","02-内容单元库/问题单元/QST-HAR-11_OpenAI Agents SDK 下一代演进：原生沙箱 + 模型原生 harness.md","02-内容单元库/概念单元/CON-tool_工具.md","有效"
"QST-HAR-24","问题单元","""Thin Harness, Fat Skills：harness 才是真正的产品""","解释","CON-context","概念单元","""上下文""","""本篇导读提到这个概念""","02-内容单元库/问题单元/QST-HAR-24_Thin Harness, Fat Skills：harness 才是真正的产品.md","02-内容单元库/概念单元/CON-context_上下文.md","有效"
"QST-HAR-24","问题单元","""Thin Harness, Fat Skills：harness 才是真正的产品""","解释","CON-tool","概念单元","""工具""","""本篇导读提到这个概念""","02-内容单元库/问题单元/QST-HAR-24_Thin Harness, Fat Skills：harness 才是真正的产品.md","02-内容单元库/概念单元/CON-tool_工具.md","有效"
"QST-harness-compute-separation","问题单元","""能不能讲清「Harness 与计算分离」""","解释","CON-harness-compute-separation","概念单元","""Harness 与计算分离""","""这个问题用来检验「Harness 与计算分离」是否真的讲明白了""","02-内容单元库/问题单元/QST-harness-compute-separation_能不能讲清「Harness 与计算分离」.md","02-内容单元库/概念单元/CON-harness-compute-separation_Harness 与计算分离.md","有效"
"QST-harness-engineering","问题单元","""能不能讲清「Harness 工程」""","解释","CON-harness-engineering","概念单元","""Harness 工程""","""这个问题用来检验「Harness 工程」是否真的讲明白了""","02-内容单元库/问题单元/QST-harness-engineering_能不能讲清「Harness 工程」.md","02-内容单元库/概念单元/CON-harness-engineering_Harness 工程.md","有效"
"QST-harness-overfitting","问题单元","""能不能讲清「Harness 过拟合」""","解释","CON-harness-overfitting","概念单元","""Harness 过拟合""","""这个问题用来检验「Harness 过拟合」是否真的讲明白了""","02-内容单元库/问题单元/QST-harness-overfitting_能不能讲清「Harness 过拟合」.md","02-内容单元库/概念单元/CON-harness-overfitting_Harness 过拟合.md","有效"
"QST-harness-token-floor","问题单元","""能不能讲清「Harness Token 底座」""","解释","CON-harness-token-floor","概念单元","""Harness Token 底座""","""这个问题用来检验「Harness Token 底座」是否真的讲明白了""","02-内容单元库/问题单元/QST-harness-token-floor_能不能讲清「Harness Token 底座」.md","02-内容单元库/概念单元/CON-harness-token-floor_Harness Token 底座.md","有效"
"QST-human-escalation-tool-call","问题单元","""能不能讲清「人类升级工具调用」""","解释","CON-human-escalation-tool-call","概念单元","""人类升级工具调用""","""这个问题用来检验「人类升级工具调用」是否真的讲明白了""","02-内容单元库/问题单元/QST-human-escalation-tool-call_能不能讲清「人类升级工具调用」.md","02-内容单元库/概念单元/CON-human-escalation-tool-call_人类升级工具调用.md","有效"
"QST-instruction-locality","问题单元","""能不能讲清「指令就近原则」""","解释","CON-instruction-locality","概念单元","""指令就近原则""","""这个问题用来检验「指令就近原则」是否真的讲明白了""","02-内容单元库/问题单元/QST-instruction-locality_能不能讲清「指令就近原则」.md","02-内容单元库/概念单元/CON-instruction-locality_指令就近原则.md","有效"
"QST-just-in-time-retrieval","问题单元","""能不能讲清「即时检索」""","解释","CON-just-in-time-retrieval","概念单元","""即时检索""","""这个问题用来检验「即时检索」是否真的讲明白了""","02-内容单元库/问题单元/QST-just-in-time-retrieval_能不能讲清「即时检索」.md","02-内容单元库/概念单元/CON-just-in-time-retrieval_即时检索.md","有效"
"QST-large-language-model","问题单元","""能不能讲清「大语言模型」""","解释","CON-large-language-model","概念单元","""大语言模型""","""这个问题用来检验「大语言模型」是否真的讲明白了""","02-内容单元库/问题单元/QST-large-language-model_能不能讲清「大语言模型」.md","02-内容单元库/概念单元/CON-large-language-model_大语言模型.md","有效"
"QST-llm-statelessness","问题单元","""能不能讲清「LLM 无状态性」""","解释","CON-llm-statelessness","概念单元","""LLM 无状态性""","""这个问题用来检验「LLM 无状态性」是否真的讲明白了""","02-内容单元库/问题单元/QST-llm-statelessness_能不能讲清「LLM 无状态性」.md","02-内容单元库/概念单元/CON-llm-statelessness_LLM 无状态性.md","有效"
"QST-llm-token","问题单元","""能不能讲清「模型词元」""","解释","CON-llm-token","概念单元","""模型词元""","""这个问题用来检验「模型词元」是否真的讲明白了""","02-内容单元库/问题单元/QST-llm-token_能不能讲清「模型词元」.md","02-内容单元库/概念单元/CON-llm-token_模型词元.md","有效"
"QST-lost-in-the-middle","问题单元","""能不能讲清「迷失在中间」""","解释","CON-lost-in-the-middle","概念单元","""迷失在中间""","""这个问题用来检验「迷失在中间」是否真的讲明白了""","02-内容单元库/问题单元/QST-lost-in-the-middle_能不能讲清「迷失在中间」.md","02-内容单元库/概念单元/CON-lost-in-the-middle_迷失在中间.md","有效"
"QST-memory","问题单元","""能不能讲清「记忆」""","解释","CON-memory","概念单元","""记忆""","""这个问题用来检验「记忆」是否真的讲明白了""","02-内容单元库/问题单元/QST-memory_能不能讲清「记忆」.md","02-内容单元库/概念单元/CON-memory_记忆.md","有效"
"QST-minimal-sufficient-context","问题单元","""能不能讲清「最小充分上下文」""","解释","CON-minimal-sufficient-context","概念单元","""最小充分上下文""","""这个问题用来检验「最小充分上下文」是否真的讲明白了""","02-内容单元库/问题单元/QST-minimal-sufficient-context_能不能讲清「最小充分上下文」.md","02-内容单元库/概念单元/CON-minimal-sufficient-context_最小充分上下文.md","有效"
"QST-model-context-protocol","问题单元","""能不能讲清「模型上下文协议」""","解释","CON-model-context-protocol","概念单元","""模型上下文协议""","""这个问题用来检验「模型上下文协议」是否真的讲明白了""","02-内容单元库/问题单元/QST-model-context-protocol_能不能讲清「模型上下文协议」.md","02-内容单元库/概念单元/CON-model-context-protocol_模型上下文协议.md","有效"
"QST-multi-step-reliability-decay","问题单元","""能不能讲清「多步可靠性衰减」""","解释","CON-multi-step-reliability-decay","概念单元","""多步可靠性衰减""","""这个问题用来检验「多步可靠性衰减」是否真的讲明白了""","02-内容单元库/问题单元/QST-multi-step-reliability-decay_能不能讲清「多步可靠性衰减」.md","02-内容单元库/概念单元/CON-multi-step-reliability-decay_多步可靠性衰减.md","有效"
"QST-observability","问题单元","""能不能讲清「可观测性」""","解释","CON-observability","概念单元","""可观测性""","""这个问题用来检验「可观测性」是否真的讲明白了""","02-内容单元库/问题单元/QST-observability_能不能讲清「可观测性」.md","02-内容单元库/概念单元/CON-observability_可观测性.md","有效"
"QST-observation-masking","问题单元","""能不能讲清「观察掩码」""","解释","CON-observation-masking","概念单元","""观察掩码""","""这个问题用来检验「观察掩码」是否真的讲明白了""","02-内容单元库/问题单元/QST-observation-masking_能不能讲清「观察掩码」.md","02-内容单元库/概念单元/CON-observation-masking_观察掩码.md","有效"
"QST-permission-boundary","问题单元","""能不能讲清「权限边界」""","解释","CON-permission-boundary","概念单元","""权限边界""","""这个问题用来检验「权限边界」是否真的讲明白了""","02-内容单元库/问题单元/QST-permission-boundary_能不能讲清「权限边界」.md","02-内容单元库/概念单元/CON-permission-boundary_权限边界.md","有效"
"QST-persistent-code-graph","问题单元","""能不能讲清「持久化代码图谱」""","解释","CON-persistent-code-graph","概念单元","""持久化代码图谱""","""这个问题用来检验「持久化代码图谱」是否真的讲明白了""","02-内容单元库/问题单元/QST-persistent-code-graph_能不能讲清「持久化代码图谱」.md","02-内容单元库/概念单元/CON-persistent-code-graph_持久化代码图谱.md","有效"
"QST-progressive-disclosure","问题单元","""能不能讲清「渐进式披露」""","解释","CON-progressive-disclosure","概念单元","""渐进式披露""","""这个问题用来检验「渐进式披露」是否真的讲明白了""","02-内容单元库/问题单元/QST-progressive-disclosure_能不能讲清「渐进式披露」.md","02-内容单元库/概念单元/CON-progressive-disclosure_渐进式披露.md","有效"
"QST-prompt","问题单元","""能不能讲清「提示」""","解释","CON-prompt","概念单元","""提示""","""这个问题用来检验「提示」是否真的讲明白了""","02-内容单元库/问题单元/QST-prompt_能不能讲清「提示」.md","02-内容单元库/概念单元/CON-prompt_提示.md","有效"
"QST-prompt-caching","问题单元","""能不能讲清「提示词缓存」""","解释","CON-prompt-caching","概念单元","""提示词缓存""","""这个问题用来检验「提示词缓存」是否真的讲明白了""","02-内容单元库/问题单元/QST-prompt-caching_能不能讲清「提示词缓存」.md","02-内容单元库/概念单元/CON-prompt-caching_提示词缓存.md","有效"
"QST-prompt-engineering","问题单元","""能不能讲清「提示词工程」""","解释","CON-prompt-engineering","概念单元","""提示词工程""","""这个问题用来检验「提示词工程」是否真的讲明白了""","02-内容单元库/问题单元/QST-prompt-engineering_能不能讲清「提示词工程」.md","02-内容单元库/概念单元/CON-prompt-engineering_提示词工程.md","有效"
"QST-prompt-injection","问题单元","""能不能讲清「提示注入」""","解释","CON-prompt-injection","概念单元","""提示注入""","""这个问题用来检验「提示注入」是否真的讲明白了""","02-内容单元库/问题单元/QST-prompt-injection_能不能讲清「提示注入」.md","02-内容单元库/概念单元/CON-prompt-injection_提示注入.md","有效"
"QST-reasoning-effort","问题单元","""能不能讲清「推理强度」""","解释","CON-reasoning-effort","概念单元","""推理强度""","""这个问题用来检验「推理强度」是否真的讲明白了""","02-内容单元库/问题单元/QST-reasoning-effort_能不能讲清「推理强度」.md","02-内容单元库/概念单元/CON-reasoning-effort_推理强度.md","有效"
"QST-repository-source-of-truth","问题单元","""能不能讲清「仓库事实真源」""","解释","CON-repository-source-of-truth","概念单元","""仓库事实真源""","""这个问题用来检验「仓库事实真源」是否真的讲明白了""","02-内容单元库/问题单元/QST-repository-source-of-truth_能不能讲清「仓库事实真源」.md","02-内容单元库/概念单元/CON-repository-source-of-truth_仓库事实真源.md","有效"
"QST-restorable-compression","问题单元","""能不能讲清「可恢复压缩」""","解释","CON-restorable-compression","概念单元","""可恢复压缩""","""这个问题用来检验「可恢复压缩」是否真的讲明白了""","02-内容单元库/问题单元/QST-restorable-compression_能不能讲清「可恢复压缩」.md","02-内容单元库/概念单元/CON-restorable-compression_可恢复压缩.md","有效"
"QST-retrieval-reasoning-dual-task-load","问题单元","""能不能讲清「检索—推理双任务负担」""","解释","CON-retrieval-reasoning-dual-task-load","概念单元","""检索—推理双任务负担""","""这个问题用来检验「检索—推理双任务负担」是否真的讲明白了""","02-内容单元库/问题单元/QST-retrieval-reasoning-dual-task-load_能不能讲清「检索—推理双任务负担」.md","02-内容单元库/概念单元/CON-retrieval-reasoning-dual-task-load_检索—推理双任务负担.md","有效"
"QST-risk-tiered-autofixing","问题单元","""能不能讲清「风险分级自动修复」""","解释","CON-risk-tiered-autofixing","概念单元","""风险分级自动修复""","""这个问题用来检验「风险分级自动修复」是否真的讲明白了""","02-内容单元库/问题单元/QST-risk-tiered-autofixing_能不能讲清「风险分级自动修复」.md","02-内容单元库/概念单元/CON-risk-tiered-autofixing_风险分级自动修复.md","有效"
"QST-runnable-evidence","问题单元","""能不能讲清「可运行证据」""","解释","CON-runnable-evidence","概念单元","""可运行证据""","""这个问题用来检验「可运行证据」是否真的讲明白了""","02-内容单元库/问题单元/QST-runnable-evidence_能不能讲清「可运行证据」.md","02-内容单元库/概念单元/CON-runnable-evidence_可运行证据.md","有效"
"QST-sandbox","问题单元","""能不能讲清「沙箱」""","解释","CON-sandbox","概念单元","""沙箱""","""这个问题用来检验「沙箱」是否真的讲明白了""","02-内容单元库/问题单元/QST-sandbox_能不能讲清「沙箱」.md","02-内容单元库/概念单元/CON-sandbox_沙箱.md","有效"
"QST-skill","问题单元","""能不能讲清「Agent Skill」""","解释","CON-skill","概念单元","""Agent Skill""","""这个问题用来检验「Agent Skill」是否真的讲明白了""","02-内容单元库/问题单元/QST-skill_能不能讲清「Agent Skill」.md","02-内容单元库/概念单元/CON-skill_Agent Skill.md","有效"
"QST-skill-chaining","问题单元","""能不能讲清「Skill 链式调用」""","解释","CON-skill-chaining","概念单元","""Skill 链式调用""","""这个问题用来检验「Skill 链式调用」是否真的讲明白了""","02-内容单元库/问题单元/QST-skill-chaining_能不能讲清「Skill 链式调用」.md","02-内容单元库/概念单元/CON-skill-chaining_Skill 链式调用.md","有效"
"QST-skill-trigger-condition","问题单元","""能不能讲清「Skill 触发条件」""","解释","CON-skill-trigger-condition","概念单元","""Skill 触发条件""","""这个问题用来检验「Skill 触发条件」是否真的讲明白了""","02-内容单元库/问题单元/QST-skill-trigger-condition_能不能讲清「Skill 触发条件」.md","02-内容单元库/概念单元/CON-skill-trigger-condition_Skill 触发条件.md","有效"
