"unit_a_id","unit_a_type","unit_a_title","unit_b_id","unit_b_type","unit_b_title","shared_themes","shared_keywords","shared_sources","title_similarity","score","candidate_type","candidate_reason","status","note","unit_a_file","unit_b_file"
"OPI-CTX-21-02","观点单元","""这些旧实践有一个共同的形状：用显式约束替模型做决定——给死规则、给示例、把一切前置、反复强调。它…""","OPI-CTX-A2-01","观点单元","""基准测试很少孤立地衡量模型（Benchmarks rarely measure AI model…""","""Context Engineering""","","""SRC-EXT-001""","0.05","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-21-02_这些旧实践有一个共同的形状：用显式约束替模型做决定——给死规则、给示例、把一切前置、反复强调。它….md","02-内容单元库/观点单元/OPI-CTX-A2-01_基准测试很少孤立地衡量模型（Benchmarks rarely measure AI model….md"
"OPI-CTX-21-02","观点单元","""这些旧实践有一个共同的形状：用显式约束替模型做决定——给死规则、给示例、把一切前置、反复强调。它…""","OPI-CTX-A2-02","观点单元","""在 ARC-AGI-3 上，OpenAI 把自己在 ChatGPT 和 Codex 里已经在用的…""","""Context Engineering""","","""SRC-EXT-001""","0.08","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-21-02_这些旧实践有一个共同的形状：用显式约束替模型做决定——给死规则、给示例、把一切前置、反复强调。它….md","02-内容单元库/观点单元/OPI-CTX-A2-02_在 ARC-AGI-3 上，OpenAI 把自己在 ChatGPT 和 Codex 里已经在用的….md"
"OPI-CTX-21-03","观点单元","""新规则的方向因此反转：从「把知识灌满上下文」转向「让模型在需要的时刻找到正确的上下文」，从「约束…""","OPI-CTX-21-05","观点单元","""收尾的动作项只有一个词：简化。Anthropic 自己在 Claude Code 上做了这件事，…""","""Context Engineering""","","""SRC-EXT-001""","0.08","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-21-03_新规则的方向因此反转：从「把知识灌满上下文」转向「让模型在需要的时刻找到正确的上下文」，从「约束….md","02-内容单元库/观点单元/OPI-CTX-21-05_收尾的动作项只有一个词：简化。Anthropic 自己在 Claude Code 上做了这件事，….md"
"OPI-CTX-21-03","观点单元","""新规则的方向因此反转：从「把知识灌满上下文」转向「让模型在需要的时刻找到正确的上下文」，从「约束…""","OPI-CTX-22-05","观点单元","""团队把这些实践固化进了 claude doctor——在 Claude Code 里用 /doc…""","""Context Engineering""","","""SRC-EXT-001""","0.06","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-21-03_新规则的方向因此反转：从「把知识灌满上下文」转向「让模型在需要的时刻找到正确的上下文」，从「约束….md","02-内容单元库/观点单元/OPI-CTX-22-05_团队把这些实践固化进了 claude doctor——在 Claude Code 里用 -doc….md"
"OPI-CTX-21-03","观点单元","""新规则的方向因此反转：从「把知识灌满上下文」转向「让模型在需要的时刻找到正确的上下文」，从「约束…""","OPI-CTX-A1-01","观点单元","""GitHub 把 Copilot code review 的专用代码探索工具换成维护更好、可被多…""","""Context Engineering""","","""SRC-EXT-001""","0.06","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-21-03_新规则的方向因此反转：从「把知识灌满上下文」转向「让模型在需要的时刻找到正确的上下文」，从「约束….md","02-内容单元库/观点单元/OPI-CTX-A1-01_GitHub 把 Copilot code review 的专用代码探索工具换成维护更好、可被多….md"
"OPI-CTX-21-03","观点单元","""新规则的方向因此反转：从「把知识灌满上下文」转向「让模型在需要的时刻找到正确的上下文」，从「约束…""","OPI-CTX-A1-03","观点单元","""真正的修复是为“审查 pull request”重写工作流：从 diff 出发形成具体问题，先用…""","""Context Engineering""","","""SRC-EXT-001""","0.08","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-21-03_新规则的方向因此反转：从「把知识灌满上下文」转向「让模型在需要的时刻找到正确的上下文」，从「约束….md","02-内容单元库/观点单元/OPI-CTX-A1-03_真正的修复是为“审查 pull request”重写工作流：从 diff 出发形成具体问题，先用….md"
"OPI-CTX-21-03","观点单元","""新规则的方向因此反转：从「把知识灌满上下文」转向「让模型在需要的时刻找到正确的上下文」，从「约束…""","OPI-CTX-A1-05","观点单元","""同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转…""","""Context Engineering""","","""SRC-EXT-001""","0.12","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-21-03_新规则的方向因此反转：从「把知识灌满上下文」转向「让模型在需要的时刻找到正确的上下文」，从「约束….md","02-内容单元库/观点单元/OPI-CTX-A1-05_同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转….md"
"OPI-CTX-21-03","观点单元","""新规则的方向因此反转：从「把知识灌满上下文」转向「让模型在需要的时刻找到正确的上下文」，从「约束…""","OPI-CTX-A2-01","观点单元","""基准测试很少孤立地衡量模型（Benchmarks rarely measure AI model…""","""Context Engineering""","","""SRC-EXT-001""","0.06","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-21-03_新规则的方向因此反转：从「把知识灌满上下文」转向「让模型在需要的时刻找到正确的上下文」，从「约束….md","02-内容单元库/观点单元/OPI-CTX-A2-01_基准测试很少孤立地衡量模型（Benchmarks rarely measure AI model….md"
"OPI-CTX-21-03","观点单元","""新规则的方向因此反转：从「把知识灌满上下文」转向「让模型在需要的时刻找到正确的上下文」，从「约束…""","OPI-CTX-A2-03","观点单元","""关键数字：官方 harness 下 GPT-5.6 Sol 得 13.3%，开启两项设置后得 3…""","""Context Engineering""","","""SRC-EXT-001""","0.06","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-21-03_新规则的方向因此反转：从「把知识灌满上下文」转向「让模型在需要的时刻找到正确的上下文」，从「约束….md","02-内容单元库/观点单元/OPI-CTX-A2-03_关键数字：官方 harness 下 GPT-5.6 Sol 得 13.3%，开启两项设置后得 3….md"
"OPI-CTX-21-04","观点单元","""落地时分四个层面组装上下文：system prompt 绑定产品语境，CLAUDE.md 只写 …""","OPI-CTX-A2-03","观点单元","""关键数字：官方 harness 下 GPT-5.6 Sol 得 13.3%，开启两项设置后得 3…""","""Context Engineering""","","""SRC-EXT-001""","0.14","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-21-04_落地时分四个层面组装上下文：system prompt 绑定产品语境，CLAUDE.md 只写 ….md","02-内容单元库/观点单元/OPI-CTX-A2-03_关键数字：官方 harness 下 GPT-5.6 Sol 得 13.3%，开启两项设置后得 3….md"
"OPI-CTX-21-05","观点单元","""收尾的动作项只有一个词：简化。Anthropic 自己在 Claude Code 上做了这件事，…""","OPI-CTX-22-04","观点单元","""结论不是\""提示词写得越细越好\""，而是相反：过去那些为了兜住最坏情况而加的强约束，正在变成新一代模…""","""Context Engineering""","","""SRC-EXT-001""","0.13","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-21-05_收尾的动作项只有一个词：简化。Anthropic 自己在 Claude Code 上做了这件事，….md","02-内容单元库/观点单元/OPI-CTX-22-04_结论不是--提示词写得越细越好--，而是相反：过去那些为了兜住最坏情况而加的强约束，正在变成新一代模….md"
"OPI-CTX-21-05","观点单元","""收尾的动作项只有一个词：简化。Anthropic 自己在 Claude Code 上做了这件事，…""","OPI-CTX-24-05","观点单元","""上下文工程的定义：设计并构建动态系统，在正确的时间、以正确的格式，提供正确的信息与工具，让 LL…""","""Context Engineering""","","""SRC-EXT-001""","0.11","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-21-05_收尾的动作项只有一个词：简化。Anthropic 自己在 Claude Code 上做了这件事，….md","02-内容单元库/观点单元/OPI-CTX-24-05_上下文工程的定义：设计并构建动态系统，在正确的时间、以正确的格式，提供正确的信息与工具，让 LL….md"
"OPI-CTX-22-02","观点单元","""上下文工程和写 prompt 有本质差别：prompt 是一次性的、可以很具体；上下文要跨很多次…""","OPI-CTX-22-03","观点单元","""更棘手的是，这套指引会随着 Claude 自身能力进化而过时。Anthropic 团队最近发现了…""","""Context Engineering""","","""SRC-EXT-001""","0.14","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-22-02_上下文工程和写 prompt 有本质差别：prompt 是一次性的、可以很具体；上下文要跨很多次….md","02-内容单元库/观点单元/OPI-CTX-22-03_更棘手的是，这套指引会随着 Claude 自身能力进化而过时。Anthropic 团队最近发现了….md"
"OPI-CTX-22-02","观点单元","""上下文工程和写 prompt 有本质差别：prompt 是一次性的、可以很具体；上下文要跨很多次…""","OPI-CTX-22-05","观点单元","""团队把这些实践固化进了 claude doctor——在 Claude Code 里用 /doc…""","""Context Engineering""","","""SRC-EXT-001""","0.10","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-22-02_上下文工程和写 prompt 有本质差别：prompt 是一次性的、可以很具体；上下文要跨很多次….md","02-内容单元库/观点单元/OPI-CTX-22-05_团队把这些实践固化进了 claude doctor——在 Claude Code 里用 -doc….md"
"OPI-CTX-22-02","观点单元","""上下文工程和写 prompt 有本质差别：prompt 是一次性的、可以很具体；上下文要跨很多次…""","OPI-CTX-A2-01","观点单元","""基准测试很少孤立地衡量模型（Benchmarks rarely measure AI model…""","""Context Engineering""","","""SRC-EXT-001""","0.13","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-22-02_上下文工程和写 prompt 有本质差别：prompt 是一次性的、可以很具体；上下文要跨很多次….md","02-内容单元库/观点单元/OPI-CTX-A2-01_基准测试很少孤立地衡量模型（Benchmarks rarely measure AI model….md"
"OPI-CTX-22-02","观点单元","""上下文工程和写 prompt 有本质差别：prompt 是一次性的、可以很具体；上下文要跨很多次…""","OPI-CTX-A2-03","观点单元","""关键数字：官方 harness 下 GPT-5.6 Sol 得 13.3%，开启两项设置后得 3…""","""Context Engineering""","","""SRC-EXT-001""","0.10","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-22-02_上下文工程和写 prompt 有本质差别：prompt 是一次性的、可以很具体；上下文要跨很多次….md","02-内容单元库/观点单元/OPI-CTX-A2-03_关键数字：官方 harness 下 GPT-5.6 Sol 得 13.3%，开启两项设置后得 3….md"
"OPI-CTX-22-02","观点单元","""上下文工程和写 prompt 有本质差别：prompt 是一次性的、可以很具体；上下文要跨很多次…""","OPI-CTX-A2-04","观点单元","""做模型比较要挑用了这些设置的 eval，因为它们更接近真实使用。""","""Context Engineering""","","""SRC-EXT-001""","0.07","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-22-02_上下文工程和写 prompt 有本质差别：prompt 是一次性的、可以很具体；上下文要跨很多次….md","02-内容单元库/观点单元/OPI-CTX-A2-04_做模型比较要挑用了这些设置的 eval，因为它们更接近真实使用。.md"
"OPI-CTX-22-03","观点单元","""更棘手的是，这套指引会随着 Claude 自身能力进化而过时。Anthropic 团队最近发现了…""","OPI-HAR-16-01","观点单元","""这篇内容的核心不是“更会 prompt 一个 coding agent”，而是把人的一次性提示升…""","","""提示""","","0.37","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-22-03_更棘手的是，这套指引会随着 Claude 自身能力进化而过时。Anthropic 团队最近发现了….md","02-内容单元库/观点单元/OPI-HAR-16-01_这篇内容的核心不是“更会 prompt 一个 coding agent”，而是把人的一次性提示升….md"
"OPI-CTX-22-04","观点单元","""结论不是\""提示词写得越细越好\""，而是相反：过去那些为了兜住最坏情况而加的强约束，正在变成新一代模…""","OPI-CTX-22-05","观点单元","""团队把这些实践固化进了 claude doctor——在 Claude Code 里用 /doc…""","""Context Engineering""","","""SRC-EXT-001""","0.07","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-22-04_结论不是--提示词写得越细越好--，而是相反：过去那些为了兜住最坏情况而加的强约束，正在变成新一代模….md","02-内容单元库/观点单元/OPI-CTX-22-05_团队把这些实践固化进了 claude doctor——在 Claude Code 里用 -doc….md"
"OPI-CTX-22-04","观点单元","""结论不是\""提示词写得越细越好\""，而是相反：过去那些为了兜住最坏情况而加的强约束，正在变成新一代模…""","OPI-CTX-A1-01","观点单元","""GitHub 把 Copilot code review 的专用代码探索工具换成维护更好、可被多…""","""Context Engineering""","","""SRC-EXT-001""","0.10","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-22-04_结论不是--提示词写得越细越好--，而是相反：过去那些为了兜住最坏情况而加的强约束，正在变成新一代模….md","02-内容单元库/观点单元/OPI-CTX-A1-01_GitHub 把 Copilot code review 的专用代码探索工具换成维护更好、可被多….md"
"OPI-CTX-22-04","观点单元","""结论不是\""提示词写得越细越好\""，而是相反：过去那些为了兜住最坏情况而加的强约束，正在变成新一代模…""","OPI-CTX-A1-04","观点单元","""经过 benchmark trace 的反复调试，新工作流在生产中把平均 review cost…""","""Context Engineering""","","""SRC-EXT-001""","0.13","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-22-04_结论不是--提示词写得越细越好--，而是相反：过去那些为了兜住最坏情况而加的强约束，正在变成新一代模….md","02-内容单元库/观点单元/OPI-CTX-A1-04_经过 benchmark trace 的反复调试，新工作流在生产中把平均 review cost….md"
"OPI-CTX-22-04","观点单元","""结论不是\""提示词写得越细越好\""，而是相反：过去那些为了兜住最坏情况而加的强约束，正在变成新一代模…""","OPI-CTX-A1-05","观点单元","""同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转…""","""Context Engineering""","","""SRC-EXT-001""","0.07","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-22-04_结论不是--提示词写得越细越好--，而是相反：过去那些为了兜住最坏情况而加的强约束，正在变成新一代模….md","02-内容单元库/观点单元/OPI-CTX-A1-05_同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转….md"
"OPI-CTX-22-04","观点单元","""结论不是\""提示词写得越细越好\""，而是相反：过去那些为了兜住最坏情况而加的强约束，正在变成新一代模…""","OPI-CTX-A2-04","观点单元","""做模型比较要挑用了这些设置的 eval，因为它们更接近真实使用。""","""Context Engineering""","","""SRC-EXT-001""","0.13","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-22-04_结论不是--提示词写得越细越好--，而是相反：过去那些为了兜住最坏情况而加的强约束，正在变成新一代模….md","02-内容单元库/观点单元/OPI-CTX-A2-04_做模型比较要挑用了这些设置的 eval，因为它们更接近真实使用。.md"
"OPI-CTX-22-05","观点单元","""团队把这些实践固化进了 claude doctor——在 Claude Code 里用 /doc…""","OPI-CTX-24-03","观点单元","""全文最锋利的一句判断：大多数 agent 的失败已经不再是模型失败，而是上下文失败（Most a…""","""Context Engineering""","","""SRC-EXT-001""","0.12","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-22-05_团队把这些实践固化进了 claude doctor——在 Claude Code 里用 -doc….md","02-内容单元库/观点单元/OPI-CTX-24-03_全文最锋利的一句判断：大多数 agent 的失败已经不再是模型失败，而是上下文失败（Most a….md"
"OPI-CTX-22-05","观点单元","""团队把这些实践固化进了 claude doctor——在 Claude Code 里用 /doc…""","OPI-CTX-24-06","观点单元","""构建强大可靠的 agent，正在越来越少地关于「找到一个魔法提示词」或「等模型升级」，越来越多地…""","""Context Engineering""","","""SRC-EXT-001""","0.11","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-22-05_团队把这些实践固化进了 claude doctor——在 Claude Code 里用 -doc….md","02-内容单元库/观点单元/OPI-CTX-24-06_构建强大可靠的 agent，正在越来越少地关于「找到一个魔法提示词」或「等模型升级」，越来越多地….md"
"OPI-CTX-22-05","观点单元","""团队把这些实践固化进了 claude doctor——在 Claude Code 里用 /doc…""","OPI-CTX-A1-05","观点单元","""同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转…""","""Context Engineering""","","""SRC-EXT-001""","0.12","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-22-05_团队把这些实践固化进了 claude doctor——在 Claude Code 里用 -doc….md","02-内容单元库/观点单元/OPI-CTX-A1-05_同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转….md"
"OPI-CTX-24-01","观点单元","""AI 领域的对话正在从「提示词工程」（prompt engineering）转向一个更宽、也更有…""","OPI-CTX-A2-03","观点单元","""关键数字：官方 harness 下 GPT-5.6 Sol 得 13.3%，开启两项设置后得 3…""","""Context Engineering""","","""SRC-EXT-001""","0.13","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-24-01_AI 领域的对话正在从「提示词工程」（prompt engineering）转向一个更宽、也更有….md","02-内容单元库/观点单元/OPI-CTX-A2-03_关键数字：官方 harness 下 GPT-5.6 Sol 得 13.3%，开启两项设置后得 3….md"
"OPI-CTX-24-01","观点单元","""AI 领域的对话正在从「提示词工程」（prompt engineering）转向一个更宽、也更有…""","OPI-CTX-A2-04","观点单元","""做模型比较要挑用了这些设置的 eval，因为它们更接近真实使用。""","""Context Engineering""","","""SRC-EXT-001""","0.09","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-24-01_AI 领域的对话正在从「提示词工程」（prompt engineering）转向一个更宽、也更有….md","02-内容单元库/观点单元/OPI-CTX-A2-04_做模型比较要挑用了这些设置的 eval，因为它们更接近真实使用。.md"
"OPI-CTX-24-02","观点单元","""随着 agent 兴起，真正要紧的问题变成了：我们往那块有限的工作记忆（limited work…""","OPI-CTX-A1-05","观点单元","""同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转…""","""Context Engineering""","","""SRC-EXT-001""","0.13","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-24-02_随着 agent 兴起，真正要紧的问题变成了：我们往那块有限的工作记忆（limited work….md","02-内容单元库/观点单元/OPI-CTX-A1-05_同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转….md"
"OPI-CTX-24-03","观点单元","""全文最锋利的一句判断：大多数 agent 的失败已经不再是模型失败，而是上下文失败（Most a…""","OPI-CTX-A1-01","观点单元","""GitHub 把 Copilot code review 的专用代码探索工具换成维护更好、可被多…""","""Context Engineering""","","""SRC-EXT-001""","0.14","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-24-03_全文最锋利的一句判断：大多数 agent 的失败已经不再是模型失败，而是上下文失败（Most a….md","02-内容单元库/观点单元/OPI-CTX-A1-01_GitHub 把 Copilot code review 的专用代码探索工具换成维护更好、可被多….md"
"OPI-CTX-24-03","观点单元","""全文最锋利的一句判断：大多数 agent 的失败已经不再是模型失败，而是上下文失败（Most a…""","OPI-CTX-A1-03","观点单元","""真正的修复是为“审查 pull request”重写工作流：从 diff 出发形成具体问题，先用…""","""Context Engineering""","","""SRC-EXT-001""","0.14","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-24-03_全文最锋利的一句判断：大多数 agent 的失败已经不再是模型失败，而是上下文失败（Most a….md","02-内容单元库/观点单元/OPI-CTX-A1-03_真正的修复是为“审查 pull request”重写工作流：从 diff 出发形成具体问题，先用….md"
"OPI-CTX-24-03","观点单元","""全文最锋利的一句判断：大多数 agent 的失败已经不再是模型失败，而是上下文失败（Most a…""","OPI-CTX-A1-05","观点单元","""同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转…""","""Context Engineering""","","""SRC-EXT-001""","0.09","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-24-03_全文最锋利的一句判断：大多数 agent 的失败已经不再是模型失败，而是上下文失败（Most a….md","02-内容单元库/观点单元/OPI-CTX-A1-05_同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转….md"
"OPI-CTX-24-04","观点单元","""廉价 demo 与「魔法级」agent 的差距，不在更聪明的模型或更巧妙的算法，而在于为正确的任…""","OPI-CTX-A1-05","观点单元","""同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转…""","""Context Engineering""","","""SRC-EXT-001""","0.09","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-24-04_廉价 demo 与「魔法级」agent 的差距，不在更聪明的模型或更巧妙的算法，而在于为正确的任….md","02-内容单元库/观点单元/OPI-CTX-A1-05_同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转….md"
"OPI-CTX-24-04","观点单元","""廉价 demo 与「魔法级」agent 的差距，不在更聪明的模型或更巧妙的算法，而在于为正确的任…""","OPI-CTX-A2-03","观点单元","""关键数字：官方 harness 下 GPT-5.6 Sol 得 13.3%，开启两项设置后得 3…""","""Context Engineering""","","""SRC-EXT-001""","0.12","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-24-04_廉价 demo 与「魔法级」agent 的差距，不在更聪明的模型或更巧妙的算法，而在于为正确的任….md","02-内容单元库/观点单元/OPI-CTX-A2-03_关键数字：官方 harness 下 GPT-5.6 Sol 得 13.3%，开启两项设置后得 3….md"
"OPI-CTX-24-04","观点单元","""廉价 demo 与「魔法级」agent 的差距，不在更聪明的模型或更巧妙的算法，而在于为正确的任…""","OPI-HAR-16-01","观点单元","""这篇内容的核心不是“更会 prompt 一个 coding agent”，而是把人的一次性提示升…""","","""上下文""","","0.35","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-24-04_廉价 demo 与「魔法级」agent 的差距，不在更聪明的模型或更巧妙的算法，而在于为正确的任….md","02-内容单元库/观点单元/OPI-HAR-16-01_这篇内容的核心不是“更会 prompt 一个 coding agent”，而是把人的一次性提示升….md"
"OPI-CTX-24-05","观点单元","""上下文工程的定义：设计并构建动态系统，在正确的时间、以正确的格式，提供正确的信息与工具，让 LL…""","OPI-CTX-A1-03","观点单元","""真正的修复是为“审查 pull request”重写工作流：从 diff 出发形成具体问题，先用…""","""Context Engineering""","","""SRC-EXT-001""","0.11","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-24-05_上下文工程的定义：设计并构建动态系统，在正确的时间、以正确的格式，提供正确的信息与工具，让 LL….md","02-内容单元库/观点单元/OPI-CTX-A1-03_真正的修复是为“审查 pull request”重写工作流：从 diff 出发形成具体问题，先用….md"
"OPI-CTX-24-05","观点单元","""上下文工程的定义：设计并构建动态系统，在正确的时间、以正确的格式，提供正确的信息与工具，让 LL…""","OPI-CTX-A2-03","观点单元","""关键数字：官方 harness 下 GPT-5.6 Sol 得 13.3%，开启两项设置后得 3…""","""Context Engineering""","","""SRC-EXT-001""","0.06","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-24-05_上下文工程的定义：设计并构建动态系统，在正确的时间、以正确的格式，提供正确的信息与工具，让 LL….md","02-内容单元库/观点单元/OPI-CTX-A2-03_关键数字：官方 harness 下 GPT-5.6 Sol 得 13.3%，开启两项设置后得 3….md"
"OPI-CTX-24-05","观点单元","""上下文工程的定义：设计并构建动态系统，在正确的时间、以正确的格式，提供正确的信息与工具，让 LL…""","OPI-CTX-A2-04","观点单元","""做模型比较要挑用了这些设置的 eval，因为它们更接近真实使用。""","""Context Engineering""","","""SRC-EXT-001""","0.06","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-24-05_上下文工程的定义：设计并构建动态系统，在正确的时间、以正确的格式，提供正确的信息与工具，让 LL….md","02-内容单元库/观点单元/OPI-CTX-A2-04_做模型比较要挑用了这些设置的 eval，因为它们更接近真实使用。.md"
"OPI-CTX-24-06","观点单元","""构建强大可靠的 agent，正在越来越少地关于「找到一个魔法提示词」或「等模型升级」，越来越多地…""","OPI-CTX-A1-01","观点单元","""GitHub 把 Copilot code review 的专用代码探索工具换成维护更好、可被多…""","""Context Engineering""","","""SRC-EXT-001""","0.14","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-24-06_构建强大可靠的 agent，正在越来越少地关于「找到一个魔法提示词」或「等模型升级」，越来越多地….md","02-内容单元库/观点单元/OPI-CTX-A1-01_GitHub 把 Copilot code review 的专用代码探索工具换成维护更好、可被多….md"
"OPI-CTX-24-06","观点单元","""构建强大可靠的 agent，正在越来越少地关于「找到一个魔法提示词」或「等模型升级」，越来越多地…""","OPI-CTX-A1-03","观点单元","""真正的修复是为“审查 pull request”重写工作流：从 diff 出发形成具体问题，先用…""","""Context Engineering""","","""SRC-EXT-001""","0.11","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-24-06_构建强大可靠的 agent，正在越来越少地关于「找到一个魔法提示词」或「等模型升级」，越来越多地….md","02-内容单元库/观点单元/OPI-CTX-A1-03_真正的修复是为“审查 pull request”重写工作流：从 diff 出发形成具体问题，先用….md"
"OPI-CTX-24-06","观点单元","""构建强大可靠的 agent，正在越来越少地关于「找到一个魔法提示词」或「等模型升级」，越来越多地…""","OPI-CTX-A1-05","观点单元","""同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转…""","""Context Engineering""","","""SRC-EXT-001""","0.11","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-24-06_构建强大可靠的 agent，正在越来越少地关于「找到一个魔法提示词」或「等模型升级」，越来越多地….md","02-内容单元库/观点单元/OPI-CTX-A1-05_同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转….md"
"OPI-CTX-24-06","观点单元","""构建强大可靠的 agent，正在越来越少地关于「找到一个魔法提示词」或「等模型升级」，越来越多地…""","OPI-CTX-A2-03","观点单元","""关键数字：官方 harness 下 GPT-5.6 Sol 得 13.3%，开启两项设置后得 3…""","""Context Engineering""","","""SRC-EXT-001""","0.11","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-24-06_构建强大可靠的 agent，正在越来越少地关于「找到一个魔法提示词」或「等模型升级」，越来越多地….md","02-内容单元库/观点单元/OPI-CTX-A2-03_关键数字：官方 harness 下 GPT-5.6 Sol 得 13.3%，开启两项设置后得 3….md"
"OPI-CTX-24-06","观点单元","""构建强大可靠的 agent，正在越来越少地关于「找到一个魔法提示词」或「等模型升级」，越来越多地…""","OPI-CTX-A2-04","观点单元","""做模型比较要挑用了这些设置的 eval，因为它们更接近真实使用。""","""Context Engineering""","","""SRC-EXT-001""","0.14","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-24-06_构建强大可靠的 agent，正在越来越少地关于「找到一个魔法提示词」或「等模型升级」，越来越多地….md","02-内容单元库/观点单元/OPI-CTX-A2-04_做模型比较要挑用了这些设置的 eval，因为它们更接近真实使用。.md"
"OPI-CTX-A1-01","观点单元","""GitHub 把 Copilot code review 的专用代码探索工具换成维护更好、可被多…""","OPI-CTX-A2-03","观点单元","""关键数字：官方 harness 下 GPT-5.6 Sol 得 13.3%，开启两项设置后得 3…""","""Context Engineering""","","""SRC-EXT-001""","0.14","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-A1-01_GitHub 把 Copilot code review 的专用代码探索工具换成维护更好、可被多….md","02-内容单元库/观点单元/OPI-CTX-A2-03_关键数字：官方 harness 下 GPT-5.6 Sol 得 13.3%，开启两项设置后得 3….md"
